Id	Obec	Okres	Kraj	PSČ	X	Y
517	Bystré	Svitavy	Pardubický kraj	56992	16.346893	49.628557
521	Bystřec	Ústí nad Orlicí	Pardubický kraj	56154	16.619105	50.011781
532	Býšť	Pardubice	Pardubický kraj	53322	15.911265	50.132532
543	Cerekvice nad Loučnou	Svitavy	Pardubický kraj	56953	16.215295	49.898991
564	Cotkytle	Ústí nad Orlicí	Pardubický kraj	56132	16.72414	49.936282
566	Ctětín	Chrudim	Pardubický kraj	53825	15.839524	49.830355
582	Čankovice	Chrudim	Pardubický kraj	53862	15.937395	49.963804
591	Časy	Pardubice	Pardubický kraj	53401	15.898214	50.069473
621	Čenkovice	Ústí nad Orlicí	Pardubický kraj	56164	16.682509	50.011481
622	Čeperka	Pardubice	Pardubický kraj	53345	15.773339	50.13312
623	Čepí	Pardubice	Pardubický kraj	53332	15.717675	49.985238
634	Černá u Bohdanče	Pardubice	Pardubický kraj	53341	15.671936	50.05613
672	Červená Voda	Ústí nad Orlicí	Pardubický kraj	56161	16.742787	50.040389
689	Česká Rybná	Ústí nad Orlicí	Pardubický kraj	56185	16.392345	50.071923
691	Česká Třebová	Ústí nad Orlicí	Pardubický kraj	56002	16.447385	49.901982
694	České Heřmanice	Ústí nad Orlicí	Pardubický kraj	56552	16.253203	49.931529
695	České Lhotice	Chrudim	Pardubický kraj	53825	15.777938	49.847036
696	České Libchavy	Ústí nad Orlicí	Pardubický kraj	56114	16.371803	50.029927
698	České Petrovice	Ústí nad Orlicí	Pardubický kraj	56401	16.605474	50.119374
729	Čistá	Svitavy	Pardubický kraj	56956	16.328783	49.827322
756	Damníkov	Ústí nad Orlicí	Pardubický kraj	56123	16.560355	49.871344
762	Dašice	Pardubice	Pardubický kraj	53303	15.912545	50.028543
768	Dědová	Chrudim	Pardubický kraj	53901	15.986569	49.761203
775	Desná	Svitavy	Pardubický kraj	57001	16.224152	49.807641
789	Dětřichov	Svitavy	Pardubický kraj	56802	16.532701	49.80007
791	Dětřichov u Moravské Třebové	Svitavy	Pardubický kraj	57101	16.710609	49.787241
809	Dlouhá Loučka	Svitavy	Pardubický kraj	56943	16.641393	49.700947
811	Dlouhá Třebová	Ústí nad Orlicí	Pardubický kraj	56117	16.423397	49.940498
816	Dlouhoňovice	Ústí nad Orlicí	Pardubický kraj	56401	16.441645	50.070296
860	Dobříkov	Ústí nad Orlicí	Pardubický kraj	56601	16.133921	50.002605
876	Dolany	Pardubice	Pardubický kraj	53345	15.691707	50.113474
887	Dolní Bezděkov	Chrudim	Pardubický kraj	53862	15.883877	49.960537
895	Dolní Čermná	Ústí nad Orlicí	Pardubický kraj	56153	16.564857	49.979635
896	Dolní Dobrouč	Ústí nad Orlicí	Pardubický kraj	56102	16.497763	49.992831
925	Dolní Morava	Ústí nad Orlicí	Pardubický kraj	56169	16.799687	50.122417
938	Dolní Roveň	Pardubice	Pardubický kraj	53371	15.967844	50.029373
942	Dolní Ředice	Pardubice	Pardubický kraj	53375	15.924033	50.077906
951	Dolní Újezd	Svitavy	Pardubický kraj	56961	16.25471	49.82572
1045	Dřenice	Chrudim	Pardubický kraj	53701	15.745503	49.982634
1056	Dříteč	Pardubice	Pardubický kraj	53305	15.808857	50.105191
1061	Dubany	Pardubice	Pardubický kraj	53002	15.725091	49.993164
1082	Dvakačovice	Chrudim	Pardubický kraj	53862	15.894469	49.979022
1098	Džbánov	Ústí nad Orlicí	Pardubický kraj	56601	16.159605	49.916456
