Id	Obec	Okres	Kraj	PSČ	X	Y
0B7E	Markvartice	Jičín	Královéhradecký kraj	50742	15196	50430
0B82	Maršov u Úpice	Trutnov	Královéhradecký kraj	54232	15976	50484
0B8B	Martínkovice	Náchod	Královéhradecký kraj	54973	16342	50547
0B8D	Máslojedy	Hradec Králové	Královéhradecký kraj	50303	15758	50297
0BAD	Měník	Hradec Králové	Královéhradecký kraj	50364	15528	50215
0BC4	Mezilečí	Náchod	Královéhradecký kraj	55205	15983	50453
0BC6	Mezilesí	Náchod	Královéhradecký kraj	54923	16217	50356
0BC7	Meziměstí	Náchod	Královéhradecký kraj	54981	16242	50624
0BE9	Miletín	Jičín	Královéhradecký kraj	50771	15682	50403
0BFD	Milovice u Hořic	Jičín	Královéhradecký kraj	50801	15631	50329
0C1B	Mladé Buky	Trutnov	Královéhradecký kraj	54223	15833	50606
0C1E	Mladějov	Jičín	Královéhradecký kraj	50745	15232	50482
0C27	Mlázovice	Jičín	Královéhradecký kraj	50758	15521	50411
0C2A	Mlékosrby	Hradec Králové	Královéhradecký kraj	50351	15501	50191
0C4B	Mokré	Rychnov nad Kněžnou	Královéhradecký kraj	51771	16066	50259
0C4F	Mokrovousy	Hradec Králové	Královéhradecký kraj	50315	15685	50275
0C72	Mostek	Trutnov	Královéhradecký kraj	54475	15696	50486
0C9B	Myštěves	Hradec Králové	Královéhradecký kraj	50315	15557	50297
0C9E	Mžany	Hradec Králové	Královéhradecký kraj	50315	15675	50296
0CA5	Nahořany	Náchod	Královéhradecký kraj	54907	16082	50351
0CA7	Náchod	Náchod	Královéhradecký kraj	54701	16165	50414
0CC7	Neděliště	Hradec Králové	Královéhradecký kraj	50312	15785	50276
0CCE	Nechanice	Hradec Králové	Královéhradecký kraj	50315	15632	50237
0CED	Nemojov	Trutnov	Královéhradecký kraj	54461	15753	50467
0CEF	Nemyčeves	Jičín	Královéhradecký kraj	50601	15370	50384
0CF6	Nepolisy	Hradec Králové	Královéhradecký kraj	50363	15463	50192
0D1A	Nevratice	Jičín	Královéhradecký kraj	50801	15493	50347
0D3F	Nová Paka	Jičín	Královéhradecký kraj	50901	15515	50494
0D4E	Nová Ves	Rychnov nad Kněžnou	Královéhradecký kraj	51721	16050	50130
0D6E	Nové Město	Hradec Králové	Královéhradecký kraj	50351	15495	50147
0D70	Nové Město nad Metují	Náchod	Královéhradecký kraj	54901	16151	50344
0D81	Nový Bydžov	Hradec Králové	Královéhradecký kraj	50401	15490	50241
0D84	Nový Hrádek	Náchod	Královéhradecký kraj	54922	16244	50357
0D8E	Nový Ples	Náchod	Královéhradecký kraj	55101	15949	50321
0DA1	Obědovice	Hradec Králové	Královéhradecký kraj	50351	15582	50161
0DB1	Očelice	Rychnov nad Kněžnou	Královéhradecký kraj	51771	16067	50239
0DBA	Ohařice	Jičín	Královéhradecký kraj	50601	15258	50454
0DBB	Ohaveč	Jičín	Královéhradecký kraj	50601	15308	50449
0DBD	Ohnišov	Rychnov nad Kněžnou	Královéhradecký kraj	51784	16213	50322
0DBE	Ohnišťany	Hradec Králové	Královéhradecký kraj	50354	15511	50329
0DED	Olešnice	Hradec Králové	Královéhradecký kraj	50351	15445	50142
0DEE	Olešnice	Rychnov nad Kněžnou	Královéhradecký kraj	51736	16148	50144
0DF0	Olešnice v Orlických horách	Rychnov nad Kněžnou	Královéhradecký kraj	51783	16309	50373
0E15	Opočno	Rychnov nad Kněžnou	Královéhradecký kraj	51773	16114	50267
0E1D	Orlické Záhoří	Rychnov nad Kněžnou	Královéhradecký kraj	51764	16475	50278
0E2A	Osečnice	Rychnov nad Kněžnou	Královéhradecký kraj	51703	16307	50257
0E2D	Osek	Jičín	Královéhradecký kraj	50743	15159	50463
0E33	Osice	Hradec Králové	Královéhradecký kraj	50326	15686	50142
0E35	Osičky	Hradec Králové	Královéhradecký kraj	50327	15676	50143
0E4A	Ostroměř	Jičín	Královéhradecký kraj	50752	15549	50372
0E5B	Ostružno	Jičín	Královéhradecký kraj	50601	15289	50443
0E6E	Otovice	Náchod	Královéhradecký kraj	54972	16387	50557
0EAD	Pec pod Sněžkou	Trutnov	Královéhradecký kraj	54221	15733	50693
0EAE	Pecka	Jičín	Královéhradecký kraj	50782	15608	50480
0EB2	Pěčín	Rychnov nad Kněžnou	Královéhradecký kraj	51757	16424	50153
0ED4	Petrovice	Hradec Králové	Královéhradecký kraj	50355	15598	50289
0EDE	Petrovičky	Jičín	Královéhradecký kraj	50801	15607	50299
0EE9	Pilníkov	Trutnov	Královéhradecký kraj	54242	15820	50532
0EF1	Písek	Hradec Králové	Královéhradecký kraj	50351	15501	50155
0F2A	Podbřezí	Rychnov nad Kněžnou	Královéhradecký kraj	51803	16214	50259
0F2F	Podhorní Újezd a Vojice	Jičín	Královéhradecký kraj	50754	15514	50390
0F32	Podhradí	Jičín	Královéhradecký kraj	50601	15310	50418
0F4E	Podůlší	Jičín	Královéhradecký kraj	50601	15340	50469
0F59	Pohoří	Rychnov nad Kněžnou	Královéhradecký kraj	51801	16099	50292
0F6C	Police nad Metují	Náchod	Královéhradecký kraj	54954	16233	50536
0F75	Polom	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16305	50059
0F95	Potštejn	Rychnov nad Kněžnou	Královéhradecký kraj	51743	16309	50082
0FAA	Prasek	Hradec Králové	Královéhradecký kraj	50401	15548	50238
0FAB	Praskačka	Hradec Králové	Královéhradecký kraj	50333	15742	50172
0FBA	Proruby	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16295	50070
0FBF	Prosečné	Trutnov	Královéhradecký kraj	54373	15687	50562
0FD0	Provodov-Šonov	Náchod	Královéhradecký kraj	54908	16114	50382
0FE4	Předměřice nad Labem	Hradec Králové	Královéhradecký kraj	50302	15815	50256
0FF5	Přepychy	Rychnov nad Kněžnou	Královéhradecký kraj	51732	16106	50235
1005	Převýšov	Hradec Králové	Královéhradecký kraj	50351	15410	50151
100D	Přibyslav	Náchod	Královéhradecký kraj	54901	16168	50373
102A	Pšánky	Hradec Králové	Královéhradecký kraj	50315	15620	50294
1033	Puchlovice	Hradec Králové	Královéhradecký kraj	50315	15626	50185
104D	Račice nad Trotinou	Hradec Králové	Královéhradecký kraj	50303	15796	50315
105F	Radíkovice	Hradec Králové	Královéhradecký kraj	50327	15693	50209
1060	Radim	Jičín	Královéhradecký kraj	50712	15428	50458
107D	Radostov	Hradec Králové	Královéhradecký kraj	50327	15663	50209
108B	Radvanice	Trutnov	Královéhradecký kraj	54212	16061	50567
10A3	Rasošky	Náchod	Královéhradecký kraj	55221	15911	50322
10A5	Rašín	Jičín	Královéhradecký kraj	50801	15678	50333
10C3	Rohenice	Rychnov nad Kněžnou	Královéhradecký kraj	51771	16032	50309
10CB	Rohoznice	Jičín	Královéhradecký kraj	50771	15699	50391
10D4	Rokytňany	Jičín	Královéhradecký kraj	50723	15137	50375
10D9	Rokytnice v Orlických horách	Rychnov nad Kněžnou	Královéhradecký kraj	51761	16465	50164
10ED	Roudnice	Hradec Králové	Královéhradecký kraj	50327	15651	50176
1111	Rožnov	Náchod	Královéhradecký kraj	55101	15861	50338
1115	Rtyně v Podkrkonoší	Trutnov	Královéhradecký kraj	54233	16071	50505
1122	Rudník	Trutnov	Královéhradecký kraj	54372	15736	50578
